Age,Tenure_Years,Account_Balance_LKR,District,CRIB_Status,Recent_Loan_Rejected,Digital_Banking_User,Churn
30,0,79386.0,Kandy,Clean,0,0,1
38,4,89315.0,Kalutara,Clean,0,1,0
51,10,644210.0,Colombo,Clean,0,0,0
33,0,1295639.0,Colombo,Defaulted,1,1,0
50,13,576568.0,Colombo,Clean,0,1,0
33,5,15047.0,Gampaha,Defaulted,1,1,1
18,5,22412.0,Moneragala,Clean,0,1,0
31,3,0.0,Kurunegala,Clean,0,0,1
41,2,411405.0,Kurunegala,Clean,0,0,0
48,3,218255.0,Jaffna,Clean,0,1,0
19,4,0.0,Matale,Clean,0,0,1
33,1,1973836.0,Kalutara,Clean,0,0,0
38,10,0.0,Anuradhapura,Defaulted,0,0,1
34,2,340741.0,Colombo,Clean,0,1,0
31,12,94048.0,Colombo,Clean,0,0,0
22,1,49165.0,Kalutara,Clean,0,1,1
52,7,545457.0,Gampaha,Clean,0,1,0
32,12,40590.0,Kalutara,Clean,0,1,0
48,2,57841.0,Galle,Clean,1,1,1
25,11,1888.0,Hambantota,Clean,0,1,0
22,5,0.0,Polonnaruwa,Clean,1,0,1
27,7,0.0,Kalutara,Clean,0,1,1
51,6,53412.0,Colombo,Clean,0,1,0
53,0,76415.0,Hambantota,Clean,0,0,0
43,0,11693.0,Ratnapura,Clean,0,1,0
35,1,0.0,Colombo,Clean,0,0,1
43,0,0.0,Hambantota,Defaulted,0,0,1
23,9,842663.0,Kurunegala,Clean,0,0,0
18,1,0.0,Gampaha,Defaulted,1,0,1
41,5,43718.0,Vavuniya,Clean,0,1,0
60,6,237912.0,Kegalle,Clean,0,1,0
37,1,14051.0,Trincomalee,Defaulted,0,0,1
25,7,399511.0,Anuradhapura,Clean,0,1,0
37,0,58135.0,Trincomalee,Clean,0,0,0
23,0,250720.0,Kalutara,Clean,0,1,0
47,2,316304.0,Badulla,Clean,0,0,0
59,6,13431.0,Colombo,Clean,1,1,1
55,7,0.0,Moneragala,Defaulted,1,0,1
46,0,432170.0,Ampara,Clean,0,0,0
27,8,5627.0,Gampaha,Clean,0,1,0
43,1,86497.0,Galle,Clean,0,0,0
23,2,206338.0,Colombo,Defaulted,0,0,0
38,1,1138816.0,Colombo,Clean,0,0,0
28,14,39296.0,Badulla,Defaulted,0,1,0
33,8,31684.0,Puttalam,Clean,0,1,0
43,6,30597.0,Batticaloa,Clean,0,1,0
31,8,0.0,Matara,Clean,0,0,0
44,1,170810.0,Vavuniya,Clean,1,0,1
45,3,0.0,Kalutara,Clean,0,0,0
22,7,734282.0,Gampaha,Clean,0,1,0
52,8,33155.0,Puttalam,Clean,0,0,1
36,0,644125.0,Puttalam,Clean,0,0,0
18,14,0.0,Colombo,Clean,1,1,1
33,5,161410.0,Kalutara,Clean,0,0,0
44,2,72584.0,Galle,Defaulted,0,0,1
18,2,2868.0,Kegalle,Clean,0,1,0
34,0,50209.0,Batticaloa,Clean,0,0,1
26,5,6482.0,Batticaloa,Clean,0,1,1
39,0,2157296.0,Moneragala,Clean,0,0,0
53,1,38189.0,Jaffna,Clean,1,1,0
38,3,0.0,Colombo,Clean,0,1,1
30,3,0.0,Hambantota,Clean,0,0,1
43,3,46948.0,Ratnapura,Defaulted,1,0,1
42,12,62435.0,Batticaloa,Clean,0,0,1
39,1,0.0,Polonnaruwa,Clean,0,0,0
61,2,261915.0,Gampaha,Clean,1,0,1
30,1,0.0,Kandy,Clean,0,0,0
50,2,16266.0,Galle,Clean,1,1,1
54,2,0.0,Colombo,Clean,1,0,0
46,3,2013258.0,Gampaha,Clean,0,1,0
40,0,98304.0,Gampaha,Clean,0,1,0
25,0,3586986.0,Colombo,Clean,0,1,0
22,8,33317.0,Batticaloa,Defaulted,0,0,1
44,2,0.0,Matara,Clean,0,1,0
54,2,1124966.0,Matale,Defaulted,1,0,1
29,2,0.0,Kandy,Defaulted,1,1,1
25,2,92988.0,Kandy,Defaulted,1,1,1
38,3,16986.0,Mullaitivu,Clean,0,1,0
46,1,100845.0,Colombo,Clean,0,0,0
33,0,177390.0,Mullaitivu,Clean,0,0,0
28,4,2374326.0,Gampaha,Clean,1,1,0
44,8,80337.0,Jaffna,Clean,0,1,0
22,0,65638.0,Puttalam,Clean,1,0,1
38,2,0.0,Trincomalee,Clean,0,1,0
32,5,0.0,Gampaha,Clean,0,0,0
20,5,0.0,Badulla,Defaulted,0,1,1
20,3,0.0,Kandy,Clean,0,0,0
51,1,1755599.0,Colombo,Clean,0,0,0
25,5,151318.0,Colombo,Clean,0,0,0
20,0,25712.0,Matale,Clean,0,0,0
39,1,16594.0,Gampaha,Defaulted,0,1,1
39,1,59751.0,Gampaha,Clean,0,0,0
52,15,1091348.0,Kandy,Clean,0,0,0
27,14,82632.0,Gampaha,Clean,0,0,0
62,0,93761.0,Kilinochchi,Clean,0,0,0
36,0,59148.0,Hambantota,Clean,1,0,1
38,3,0.0,Colombo,Clean,0,1,0
22,1,78929.0,Kurunegala,Clean,1,0,1
44,2,22645.0,Badulla,Clean,0,1,0
46,0,150786.0,Galle,Clean,0,1,0
40,3,107970.0,Kalutara,Clean,0,1,0
43,7,0.0,Kalutara,Clean,0,1,0
31,2,89303.0,Polonnaruwa,Clean,1,0,1
44,2,0.0,Galle,Clean,1,1,1
45,9,42384.0,Colombo,Clean,0,1,0
44,1,3113349.0,Gampaha,Clean,0,0,0
19,5,0.0,Batticaloa,Clean,0,1,0
32,1,618634.0,Puttalam,Clean,0,0,0
25,10,9598.0,Anuradhapura,Clean,0,1,0
47,8,0.0,Kalutara,Clean,0,1,0
32,12,11198.0,Vavuniya,Clean,0,0,0
59,1,423105.0,Kurunegala,Clean,1,0,1
37,0,245293.0,Nuwara Eliya,Defaulted,1,1,0
34,1,53281.0,Kandy,Clean,0,1,0
35,11,106559.0,Puttalam,Clean,0,1,0
52,8,6426.0,Kandy,Clean,0,0,0
35,0,303458.0,Kalutara,Clean,0,0,0
37,0,1023936.0,Kurunegala,Clean,0,1,0
56,3,1158339.0,Kilinochchi,Clean,0,0,0
36,3,77671.0,Colombo,Clean,0,1,1
33,0,0.0,Colombo,Clean,0,1,1
33,3,334601.0,Badulla,Clean,0,1,0
42,1,74000.0,Colombo,Clean,0,1,0
40,5,17172.0,Nuwara Eliya,Clean,0,0,0
45,1,29469.0,Kandy,Clean,1,1,0
27,6,0.0,Mullaitivu,Clean,1,0,1
48,1,61941.0,Gampaha,Clean,0,1,0
51,5,0.0,Ratnapura,Clean,0,1,0
33,1,30483.0,Hambantota,Clean,0,0,0
45,8,62886.0,Gampaha,Clean,0,1,0
25,0,31110.0,Ratnapura,Clean,0,0,0
45,0,0.0,Gampaha,Defaulted,1,1,1
28,1,82909.0,Colombo,Clean,0,1,0
45,11,0.0,Kandy,Clean,1,1,1
36,1,111189.0,Colombo,Clean,0,1,0
42,0,375096.0,Colombo,Clean,0,1,0
52,2,0.0,Gampaha,Clean,0,1,1
34,1,23286.0,Ratnapura,Clean,0,1,1
45,1,51192.0,Jaffna,Clean,0,1,0
47,0,0.0,Gampaha,Defaulted,1,0,1
24,0,53451.0,Galle,Defaulted,1,0,1
29,6,40734.0,Colombo,Clean,0,0,0
31,3,1246.0,Trincomalee,Defaulted,1,0,1
40,10,0.0,Polonnaruwa,Clean,1,0,1
38,2,2680.0,Anuradhapura,Clean,1,0,1
23,0,0.0,Hambantota,Defaulted,1,0,1
46,1,0.0,Polonnaruwa,Clean,0,1,0
41,0,1085414.0,Gampaha,Clean,0,1,0
33,1,24372.0,Ampara,Clean,0,0,0
21,9,26225.0,Jaffna,Clean,1,0,0
47,0,0.0,Kandy,Clean,0,0,0
30,6,200197.0,Trincomalee,Clean,0,0,1
34,0,23326.0,Matale,Clean,0,0,0
49,5,29286.0,Galle,Clean,0,0,0
35,0,44053.0,Kandy,Clean,0,1,0
27,13,0.0,Badulla,Clean,0,1,0
33,4,27573.0,Ratnapura,Clean,1,0,1
43,0,249630.0,Batticaloa,Clean,0,0,0
37,6,32255.0,Colombo,Clean,0,1,0
38,7,0.0,Kalutara,Clean,0,0,0
18,2,145723.0,Ratnapura,Clean,0,0,0
41,7,1425014.0,Gampaha,Clean,0,1,0
47,4,198737.0,Colombo,Clean,0,1,0
32,0,683027.0,Gampaha,Clean,0,1,0
24,19,19833.0,Kilinochchi,Clean,0,0,1
58,6,826538.0,Kegalle,Clean,0,1,0
30,4,74789.0,Kandy,Clean,0,0,0
62,6,205624.0,Colombo,Clean,0,1,0
33,3,0.0,Kurunegala,Clean,0,1,1
44,1,351518.0,Gampaha,Clean,0,0,1
21,25,461187.0,Gampaha,Clean,0,0,0
40,10,0.0,Ratnapura,Clean,0,0,1
30,11,143753.0,Kilinochchi,Clean,0,0,0
35,7,17060.0,Badulla,Clean,1,0,1
46,5,0.0,Kilinochchi,Clean,0,0,1
38,0,0.0,Kandy,Clean,1,0,1
52,4,43272.0,Gampaha,Clean,0,0,0
55,9,0.0,Hambantota,Defaulted,1,1,1
42,0,153347.0,Gampaha,Clean,0,1,1
29,5,73810.0,Colombo,Clean,0,1,0
41,5,200415.0,Kalutara,Clean,0,1,0
41,1,63953.0,Kandy,Clean,0,0,0
18,9,46377.0,Gampaha,Clean,1,1,0
18,1,0.0,Colombo,Defaulted,1,1,1
41,2,25774.0,Trincomalee,Clean,0,1,0
54,1,0.0,Colombo,Clean,0,0,1
55,11,22762.0,Badulla,Defaulted,1,0,0
34,16,0.0,Kurunegala,Clean,0,1,0
45,0,46745.0,Ratnapura,Clean,1,1,0
38,2,0.0,Jaffna,Clean,0,1,1
42,1,86775.0,Nuwara Eliya,Clean,0,0,1
18,25,0.0,Anuradhapura,Clean,1,1,0
59,6,20207.0,Jaffna,Clean,0,0,0
65,5,114316.0,Kandy,Clean,0,0,0
53,6,165239.0,Jaffna,Clean,0,1,0
46,0,30860.0,Kilinochchi,Clean,0,0,0
40,8,319124.0,Kurunegala,Clean,0,0,0
38,0,0.0,Galle,Clean,1,0,1
19,4,145044.0,Moneragala,Defaulted,0,0,0
43,0,14289.0,Puttalam,Clean,0,0,1
51,14,0.0,Gampaha,Clean,0,1,1
40,3,1558.0,Trincomalee,Defaulted,0,1,1
39,10,0.0,Nuwara Eliya,Clean,0,1,0
36,4,91295.0,Gampaha,Clean,0,1,0
38,5,32683.0,Mannar,Clean,0,0,0
44,0,360390.0,Jaffna,Defaulted,1,1,1
29,1,54875.0,Anuradhapura,Clean,0,1,0
29,3,0.0,Colombo,Clean,0,1,1
53,0,9584.0,Ratnapura,Clean,0,1,1
39,4,118280.0,Galle,Clean,0,1,0
31,0,164348.0,Gampaha,Clean,0,1,1
33,3,0.0,Gampaha,Defaulted,0,1,0
47,4,933760.0,Gampaha,Clean,0,1,0
58,8,18909.0,Gampaha,Clean,0,0,0
66,11,20137.0,Jaffna,Clean,0,0,0
22,1,191165.0,Jaffna,Clean,0,1,1
21,0,193036.0,Moneragala,Clean,0,0,1
18,13,124917.0,Gampaha,Clean,0,1,0
32,0,80416.0,Gampaha,Clean,0,0,0
61,10,152812.0,Matara,Clean,0,0,0
37,8,42022.0,Kurunegala,Clean,1,1,1
25,5,199876.0,Kurunegala,Defaulted,1,0,0
21,1,16781.0,Gampaha,Clean,0,1,0
52,2,115652.0,Kandy,Clean,0,1,0
44,0,0.0,Hambantota,Clean,1,0,1
31,10,0.0,Gampaha,Clean,0,0,0
44,4,75518.0,Galle,Clean,0,0,0
49,7,1163692.0,Gampaha,Clean,0,0,0
49,0,801739.0,Kandy,Clean,0,0,0
52,0,8734.0,Kandy,Clean,0,0,1
26,0,0.0,Gampaha,Defaulted,1,0,1
45,0,74044.0,Kurunegala,Clean,0,1,0
26,2,237623.0,Kandy,Clean,0,1,0
20,2,11054.0,Polonnaruwa,Clean,0,0,1
26,1,59805.0,Nuwara Eliya,Clean,0,0,0
28,0,0.0,Galle,Clean,1,1,0
50,2,32395.0,Galle,Clean,0,1,0
56,3,172100.0,Nuwara Eliya,Clean,0,1,0
28,0,82390.0,Anuradhapura,Clean,1,0,1
43,1,15844.0,Matale,Defaulted,1,0,1
35,1,226125.0,Anuradhapura,Clean,0,1,0
32,3,435724.0,Colombo,Clean,0,0,0
30,0,27087.0,Colombo,Clean,0,1,0
34,11,1363167.0,Jaffna,Clean,0,0,0
34,0,36191.0,Kalutara,Clean,0,1,0
48,12,131617.0,Kandy,Clean,0,0,0
50,4,321891.0,Puttalam,Clean,0,0,0
42,3,90029.0,Gampaha,Clean,0,0,0
46,0,136437.0,Galle,Clean,0,0,0
39,3,0.0,Gampaha,Clean,1,0,0
30,8,0.0,Kalutara,Clean,1,1,1
50,8,49932.0,Kurunegala,Defaulted,1,1,1
48,4,291386.0,Kandy,Clean,0,0,1
34,0,45938.0,Gampaha,Clean,0,1,0
37,5,2503.0,Gampaha,Clean,0,0,0
38,4,0.0,Anuradhapura,Clean,0,0,1
18,0,0.0,Galle,Clean,0,0,1
18,2,0.0,Kalutara,Clean,0,1,1
32,2,0.0,Anuradhapura,Defaulted,1,0,1
41,13,26099.0,Gampaha,Clean,0,1,0
28,0,1666209.0,Colombo,Clean,0,1,0
40,0,90526.0,Colombo,Clean,1,1,0
49,9,6341.0,Puttalam,Clean,0,1,0
22,9,30913.0,Gampaha,Clean,1,1,1
45,18,191009.0,Gampaha,Clean,0,1,0
45,1,364636.0,Colombo,Defaulted,0,0,0
36,5,91665.0,Kandy,Clean,0,1,0
29,2,0.0,Kandy,Clean,0,1,0
35,0,30992.0,Kalutara,Clean,0,1,1
67,7,929888.0,Colombo,Clean,0,1,0
42,0,44763.0,Puttalam,Clean,0,0,0
48,0,25071.0,Kurunegala,Clean,1,0,0
48,8,926291.0,Colombo,Clean,0,0,0
42,3,7812.0,Gampaha,Defaulted,0,1,1
36,3,99107.0,Batticaloa,Clean,0,1,0
50,6,0.0,Colombo,Clean,0,1,0
44,9,200904.0,Ampara,Clean,0,0,1
48,5,78189.0,Kurunegala,Clean,0,0,0
18,4,96659.0,Ratnapura,Clean,1,0,1
26,4,67435.0,Colombo,Clean,0,1,0
23,15,29267.0,Gampaha,Clean,0,1,0
23,2,7217672.0,Colombo,Clean,0,1,0
42,25,150007.0,Colombo,Defaulted,0,0,0
31,7,111122.0,Kalutara,Clean,0,0,1
50,1,52210.0,Moneragala,Defaulted,1,0,1
29,0,0.0,Ratnapura,Clean,0,1,0
30,2,62475.0,Gampaha,Clean,0,0,1
33,9,0.0,Kalutara,Clean,0,1,0
49,1,24584.0,Galle,Clean,0,1,0
37,16,16940.0,Galle,Clean,0,1,0
19,8,226454.0,Matara,Clean,0,0,0
34,0,0.0,Galle,Clean,0,1,0
39,3,7157.0,Ampara,Clean,0,0,0
29,11,20159.0,Gampaha,Clean,0,0,1
39,1,53106.0,Gampaha,Clean,1,1,0
52,2,0.0,Galle,Clean,1,1,0
48,0,46962.0,Kurunegala,Clean,0,1,0
53,0,68948.0,Trincomalee,Clean,0,1,0
50,20,137636.0,Kalutara,Clean,0,0,0
31,20,0.0,Gampaha,Clean,0,1,0
34,22,0.0,Badulla,Defaulted,0,1,1
33,2,97301.0,Nuwara Eliya,Clean,0,0,0
28,2,22405.0,Matale,Clean,0,0,1
46,13,5703.0,Puttalam,Defaulted,1,1,0
30,1,313712.0,Kandy,Clean,0,1,1
34,4,1192451.0,Kandy,Clean,0,0,0
29,2,7060097.0,Colombo,Clean,0,1,0
47,2,0.0,Kandy,Clean,0,1,1
41,1,31778.0,Colombo,Clean,0,0,1
28,9,0.0,Kurunegala,Clean,0,0,1
38,0,87757.0,Moneragala,Clean,0,0,0
45,2,31508.0,Galle,Clean,0,0,0
38,1,0.0,Colombo,Clean,0,1,1
30,2,33578.0,Nuwara Eliya,Clean,0,0,0
23,20,128876.0,Gampaha,Clean,0,1,0
20,1,52976.0,Anuradhapura,Clean,0,0,0
22,0,249555.0,Kurunegala,Clean,0,1,0
32,2,91359.0,Jaffna,Clean,0,0,0
44,1,112114.0,Puttalam,Clean,1,1,0
33,2,87638.0,Jaffna,Clean,0,1,0
31,0,26350.0,Colombo,Clean,1,1,1
39,5,53055.0,Colombo,Defaulted,1,1,1
31,2,11059.0,Colombo,Defaulted,0,0,1
40,4,242103.0,Kurunegala,Clean,0,0,1
28,21,62568.0,Gampaha,Clean,0,0,0
30,0,17053.0,Colombo,Defaulted,1,0,1
52,6,11388.0,Ampara,Clean,0,1,1
37,1,8085.0,Jaffna,Clean,0,1,1
30,0,298628.0,Kandy,Clean,0,0,0
60,13,0.0,Ratnapura,Clean,1,0,1
44,0,52506.0,Galle,Clean,0,0,0
32,7,0.0,Gampaha,Clean,0,1,0
27,2,0.0,Ratnapura,Clean,0,0,0
38,1,115434.0,Gampaha,Clean,0,0,1
48,5,18344.0,Matara,Clean,1,1,0
35,10,108118.0,Gampaha,Clean,0,0,0
37,1,45588.0,Kurunegala,Clean,1,0,0
32,0,16361.0,Kurunegala,Clean,1,1,1
30,1,288457.0,Batticaloa,Defaulted,1,1,1
21,7,28084.0,Gampaha,Clean,0,0,0
41,2,357063.0,Kandy,Clean,0,0,0
29,0,52414.0,Colombo,Clean,0,0,0
28,0,46710.0,Colombo,Clean,0,1,0
61,8,66153.0,Kurunegala,Clean,0,0,0
18,15,215937.0,Kandy,Defaulted,1,1,0
47,0,1703735.0,Ratnapura,Clean,0,1,0
43,7,0.0,Kurunegala,Clean,0,1,0
34,2,1424696.0,Gampaha,Clean,0,1,0
41,0,171892.0,Galle,Clean,0,1,0
45,5,318633.0,Colombo,Defaulted,1,1,0
34,1,32539.0,Polonnaruwa,Defaulted,0,0,1
26,0,69627.0,Jaffna,Clean,0,0,0
38,7,38879.0,Colombo,Clean,0,1,0
27,0,300015.0,Matale,Clean,0,0,0
23,0,26386.0,Matara,Defaulted,0,0,1
39,3,0.0,Gampaha,Clean,0,0,1
45,0,46226.0,Kalutara,Clean,0,0,0
34,9,923833.0,Kandy,Clean,0,1,0
50,2,13590.0,Gampaha,Clean,0,0,1
25,5,81723.0,Colombo,Clean,0,0,0
41,9,43035.0,Puttalam,Clean,1,1,0
54,5,12565.0,Gampaha,Clean,0,1,0
55,2,11063.0,Matale,Clean,0,0,0
44,0,0.0,Nuwara Eliya,Clean,0,1,1
29,13,0.0,Polonnaruwa,Clean,0,0,0
59,1,421968.0,Hambantota,Clean,0,0,0
26,4,38186.0,Polonnaruwa,Clean,0,0,1
25,2,90624.0,Colombo,Clean,0,1,0
31,1,0.0,Kandy,Clean,0,1,0
34,0,0.0,Gampaha,Defaulted,1,0,1
27,1,0.0,Kurunegala,Clean,0,1,1
18,3,215352.0,Gampaha,Clean,0,1,0
24,2,0.0,Gampaha,Clean,0,0,1
20,2,0.0,Badulla,Clean,0,0,1
51,2,116433.0,Kegalle,Defaulted,0,1,1
47,2,0.0,Matale,Clean,0,0,0
55,20,0.0,Jaffna,Clean,0,1,1
46,0,421968.0,Colombo,Clean,0,1,0
18,2,65053.0,Gampaha,Clean,0,1,0
24,1,4061.0,Anuradhapura,Clean,1,1,1
34,0,0.0,Gampaha,Clean,0,0,0
38,9,108221.0,Gampaha,Clean,0,1,0
25,1,142636.0,Gampaha,Clean,0,1,0
21,5,2403210.0,Colombo,Clean,0,1,0
22,1,0.0,Batticaloa,Clean,0,0,1
34,0,60837.0,Matale,Clean,1,1,0
52,1,590407.0,Gampaha,Clean,0,0,1
40,2,0.0,Nuwara Eliya,Clean,0,0,1
26,15,36232.0,Gampaha,Clean,1,1,1
36,3,55794.0,Ratnapura,Clean,0,0,1
35,2,0.0,Jaffna,Clean,0,1,0
18,2,13712.0,Jaffna,Clean,0,1,0
35,4,33576.0,Moneragala,Clean,1,0,0
37,4,537156.0,Gampaha,Clean,0,0,0
23,2,0.0,Ratnapura,Clean,0,0,1
59,3,72541.0,Kalutara,Defaulted,1,0,1
32,9,0.0,Galle,Clean,1,0,1
35,0,19539.0,Puttalam,Defaulted,0,0,1
24,1,0.0,Gampaha,Clean,0,0,1
24,2,16884.0,Badulla,Clean,0,1,0
24,16,20648.0,Kurunegala,Clean,0,0,0
39,5,76165.0,Kalutara,Clean,0,0,0
41,0,506609.0,Colombo,Clean,0,1,0
44,3,0.0,Matale,Defaulted,0,1,1
60,5,0.0,Kurunegala,Clean,0,0,1
40,1,25655.0,Kalutara,Clean,0,0,1
26,2,25459.0,Gampaha,Clean,0,0,0
40,0,111403.0,Badulla,Clean,0,0,0
56,19,0.0,Gampaha,Defaulted,1,1,1
31,4,0.0,Jaffna,Clean,0,1,0
34,7,23589.0,Nuwara Eliya,Clean,0,0,0
70,3,254650.0,Kurunegala,Clean,0,1,0
40,6,12502.0,Kandy,Clean,0,0,0
44,4,41648.0,Puttalam,Defaulted,0,0,0
35,12,26284.0,Kalutara,Clean,1,1,0
41,17,228562.0,Colombo,Defaulted,1,0,1
19,10,1767902.0,Matale,Defaulted,1,0,1
24,8,111083.0,Kalutara,Clean,0,1,0
48,3,0.0,Hambantota,Clean,0,1,0
51,0,102127.0,Gampaha,Clean,0,0,0
24,5,71260.0,Vavuniya,Clean,0,1,1
34,3,299711.0,Moneragala,Clean,0,0,1
31,5,113659.0,Kalutara,Clean,0,0,0
26,1,66187.0,Colombo,Clean,0,1,0
48,0,41931.0,Gampaha,Clean,0,0,0
34,1,181904.0,Batticaloa,Clean,1,1,0
42,0,9464.0,Kurunegala,Clean,1,1,1
54,5,1415523.0,Kandy,Clean,0,0,0
25,1,21685.0,Kalutara,Defaulted,1,0,1
38,2,39919.0,Colombo,Clean,0,1,0
34,4,0.0,Anuradhapura,Clean,1,0,1
25,0,871660.0,Colombo,Clean,0,0,0
25,0,116542.0,Trincomalee,Defaulted,1,0,1
31,6,33334.0,Colombo,Defaulted,1,0,0
66,0,13459.0,Polonnaruwa,Clean,0,1,0
34,5,0.0,Kandy,Clean,0,0,0
18,5,32193.0,Kandy,Clean,0,0,1
29,3,112165.0,Anuradhapura,Clean,0,1,1
27,5,28208.0,Trincomalee,Clean,0,0,1
35,14,80828.0,Kalutara,Clean,0,0,0
51,3,0.0,Matale,Defaulted,1,0,1
39,0,18893.0,Kegalle,Clean,1,0,1
42,0,220544.0,Gampaha,Clean,0,0,0
56,0,270637.0,Colombo,Clean,0,0,0
18,1,382526.0,Kurunegala,Defaulted,1,0,1
53,0,1696683.0,Matale,Clean,0,0,0
39,2,1761716.0,Gampaha,Clean,1,0,0
35,0,18262.0,Colombo,Clean,0,1,0
33,0,23550.0,Matara,Clean,0,0,1
47,1,0.0,Jaffna,Defaulted,1,1,1
32,14,26794.0,Mannar,Clean,0,1,0
49,0,486474.0,Gampaha,Clean,0,1,0
38,2,64817.0,Trincomalee,Clean,0,0,1
30,0,0.0,Matara,Clean,0,0,1
46,3,31430.0,Galle,Clean,0,1,0
34,0,33397.0,Galle,Clean,0,0,1
30,4,31942.0,Kurunegala,Clean,0,1,0
18,4,0.0,Colombo,Clean,0,0,1
44,4,1837648.0,Matara,Clean,0,1,0
62,1,109916.0,Gampaha,Clean,0,1,0
45,1,103164.0,Jaffna,Clean,0,0,0
26,0,57864.0,Polonnaruwa,Clean,0,0,0
38,2,10829.0,Anuradhapura,Clean,1,0,0
52,0,21694.0,Kurunegala,Clean,0,1,0
42,17,30301.0,Kalutara,Clean,0,0,0
62,0,66604.0,Matara,Clean,0,0,0
27,1,0.0,Matara,Clean,0,0,0
19,6,107611.0,Kilinochchi,Clean,1,0,1
59,0,44548.0,Kurunegala,Clean,1,1,0
20,0,3259984.0,Matale,Clean,0,0,1
36,2,182771.0,Badulla,Clean,0,0,0
42,8,116865.0,Moneragala,Clean,0,0,1
40,0,43916.0,Gampaha,Defaulted,0,0,1
28,2,112213.0,Colombo,Clean,0,1,0
24,13,0.0,Gampaha,Clean,0,1,0
32,4,0.0,Mullaitivu,Defaulted,1,0,1
52,18,16639.0,Kandy,Clean,0,1,0
18,6,32749.0,Gampaha,Clean,0,1,0
22,9,574220.0,Kurunegala,Clean,0,0,0
30,0,24599.0,Badulla,Clean,1,1,1
55,1,26025.0,Gampaha,Clean,0,0,0
39,0,155739.0,Badulla,Clean,0,1,0
25,1,0.0,Colombo,Clean,0,1,0
44,14,1057807.0,Batticaloa,Clean,0,1,0
44,9,0.0,Galle,Clean,0,0,0
37,0,9699.0,Galle,Clean,0,1,0
48,3,46970.0,Colombo,Clean,0,0,0
47,1,0.0,Kalutara,Clean,0,0,1
40,3,83635.0,Vavuniya,Clean,0,0,0
51,0,38526.0,Colombo,Clean,0,1,0
42,8,104493.0,Polonnaruwa,Defaulted,1,0,1
20,5,726403.0,Vavuniya,Defaulted,1,0,1
51,2,177187.0,Trincomalee,Defaulted,1,1,1
39,1,43524.0,Anuradhapura,Clean,0,0,1
47,8,171919.0,Galle,Clean,0,1,0
36,4,31127.0,Gampaha,Defaulted,0,0,0
39,3,150391.0,Colombo,Defaulted,0,1,0
46,0,22979.0,Kalutara,Clean,0,0,0
35,0,96198.0,Nuwara Eliya,Defaulted,0,0,1
48,0,0.0,Kalutara,Clean,0,0,0
56,2,128936.0,Hambantota,Clean,0,0,1
31,2,399402.0,Colombo,Clean,0,1,0
33,8,77001.0,Moneragala,Clean,0,0,0
39,5,0.0,Kandy,Clean,0,0,1
28,0,249167.0,Gampaha,Clean,0,0,1
43,3,28517.0,Gampaha,Clean,1,0,0
52,12,627495.0,Gampaha,Clean,0,1,1
52,2,26522.0,Colombo,Clean,0,1,0
47,10,27697.0,Kalutara,Defaulted,0,1,0
34,0,231359.0,Colombo,Defaulted,1,1,1
62,5,80845.0,Galle,Clean,0,1,0
46,4,134231.0,Gampaha,Defaulted,0,0,1
71,18,11715.0,Gampaha,Clean,0,1,0
43,4,31474.0,Matara,Clean,1,1,1
60,1,45999.0,Kandy,Clean,0,1,1
34,0,391895.0,Gampaha,Clean,0,0,1
33,4,3304.0,Galle,Clean,0,0,0
36,4,31075.0,Kandy,Clean,0,0,1
63,3,0.0,Galle,Clean,1,0,1
30,3,43190.0,Batticaloa,Defaulted,0,1,1
35,14,128149.0,Jaffna,Clean,0,0,0
44,5,71187.0,Kandy,Defaulted,0,0,0
37,6,99167.0,Gampaha,Clean,0,1,0
45,3,1856106.0,Ampara,Defaulted,0,0,1
34,0,268353.0,Kalutara,Clean,0,0,0
35,8,0.0,Batticaloa,Clean,0,0,1
48,0,227919.0,Vavuniya,Defaulted,0,1,0
52,2,455827.0,Gampaha,Clean,0,0,0
41,3,0.0,Kurunegala,Clean,0,0,1
31,0,40527.0,Gampaha,Clean,1,1,1
41,4,89056.0,Colombo,Clean,0,0,0
45,21,29351.0,Anuradhapura,Clean,0,0,0
40,5,23401.0,Kalutara,Clean,0,1,0
40,0,24270.0,Ratnapura,Clean,0,0,0
35,0,0.0,Kalutara,Clean,1,0,1
32,0,38889.0,Matara,Defaulted,1,0,1
31,0,28626.0,Gampaha,Clean,1,1,1
29,1,138723.0,Nuwara Eliya,Clean,0,0,0
24,1,0.0,Nuwara Eliya,Clean,0,0,1
42,0,91771.0,Gampaha,Clean,0,1,1
29,11,78262.0,Kandy,Clean,0,0,0
35,7,282002.0,Colombo,Clean,0,1,0
45,3,31417.0,Hambantota,Clean,1,0,1
21,9,27101.0,Hambantota,Clean,1,1,1
30,2,1769320.0,Colombo,Clean,0,0,0
39,0,0.0,Gampaha,Clean,0,1,0
59,5,278320.0,Kurunegala,Clean,0,1,0
37,1,0.0,Kandy,Clean,0,0,1
47,0,2357078.0,Galle,Clean,0,0,0
30,2,1916307.0,Batticaloa,Defaulted,0,0,1
47,5,65506.0,Kandy,Clean,0,0,0
38,14,87125.0,Ampara,Clean,0,0,0
45,4,5559.0,Gampaha,Defaulted,1,1,1
45,2,1190971.0,Gampaha,Clean,1,1,0
43,1,2002.0,Batticaloa,Defaulted,0,0,1
